id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_178;0;GmbH;97944;46693;1994;232.0;GKV;4957215.41;5076015.41;2787664.53;730904.23;-48471.12;5549.43;54020.55;682433.11;682433.11;459139.0;3760615.34;1133883.39;41000.0;231050.0;;;;177517.52;41000.0;;;;;2354681.95;2853033.95;2659773.73;2378716.5;216441.12;;273848.05;353439.28;-1028162.61
C_150;0;GmbH;74821;25735;2005;20.0;GKV;2501470.59;2647692.7;2167456.09;119337.33;-75852.28;170.62;76022.9;43485.05;52380.54;47394.75;5752391.27;5386294.47;0.0;207521.66;;;;95201.48;;;;;;158575.14;5219910.65;308360.48;105014.53;;;-105764.6;253638.9;100000.0
C_573;1;GmbH;69190;70101;2007;19.0;GKV;2860064.03;2860064.03;2571829.59;80110.95;3476.42;12126.87;8650.45;83587.37;83587.37;-9.46e-11;524179.68;498079.68;0.0;0.0;;;;21505.41;;;;;;26100.0;496912.28;406612.77;2526.82;;;270985.97;-14629.47;-274186.03
C_586;0;GmbH;74369;29200;1986;87.0;GKV;25266.33;25266.33;66384.39;1334.45;;;;1334.45;1334.45;1139.95;26328.7;560.09;0.0;180.46;;;;;;;;;;25543.4;22528.7;22528.7;;;;-400.0;400.0;3.64e-12
C_433;0;GmbH;71672;22290;1958;195.0;GKV;26820992.73;26820992.73;8736478.31;498204.42;-60178.05;12.0;157630.22;438026.37;438026.37;260230.42;11805674.83;3935891.18;1566801.88;2422000.0;304734.1;1566801.88;1922000.0;2351668.16;;;;;;3880981.77;8764815.78;2842544.08;158693.21;1335225.37;;810286.78;-256203.55;1532168.66
C_277;0;GmbH;74072;85530;2008;;GKV;1293617.04;1293617.04;1323306.27;145213.95;-1274.4;1373.66;2648.06;143939.55;143939.55;96157.38;416086.53;162871.78;28094.79;0.0;9659.73;28094.79;;3102.84;;;;;;225119.96;202899.78;217683.72;65314.35;;;233437.71;-87040.43;-196647.47
C_235;0;GmbH;68165;70101;1999;7.0;GKV;1755815.49;1860622.49;1510062.22;-395380.13;-53285.02;0.07;53285.09;-448665.15;-448665.15;-448665.15;3450010.27;2980543.98;0.0;0.0;7186.51;;;93765.67;;;;;;469466.29;236826.18;241453.58;509.66;;;1282591.07;-1301871.83;2.33e-10
C_612;0;GmbH;66862;43291;1993;;GKV;1208456.33;1208456.33;1118995.03;70892.04;-9986.16;;9986.16;60905.88;60905.88;52426.88;461006.57;137652.26;291253.02;0.0;56147.37;;;60789.2;;;;;;32101.29;120192.57;100375.08;84.39;;;128235.94;-226921.18;61336.63
C_878;0;AG;76185;70101;1856;;GKV;53372139.09;53110170.33;31579126.53;-18651240.81;-2035882.56;13143.72;2552819.69;-20687123.37;-20687123.37;2.33e-09;132141235.4;52935309.11;29006621.9;20968879.33;3850000.0;15400000.0;19687500.0;2928589.42;;;;;;7522638.74;31608245.57;26918553.04;19531832.78;6509382.04;;-10483605.89;-10151792.18;31988609.65
C_162;1;GmbH;76706;47789;1976;19.0;GKV;400559.73;400559.73;401693.42;20883.59;-3158.61;16.34;3174.95;17724.98;16724.98;13353.48;165654.12;70009.42;42139.53;0.0;29478.41;;;34909.01;;;;;;53505.17;47999.12;48755.62;6178.95;;;39580.92;-689.56;-50584.21
C_356;0;GmbH & Co. KG;76571;74900;2001;;GKV;50355654.87;50355654.87;12145408.03;1786211.38;142486.25;169057.65;26571.4;1928697.63;1928697.63;1198587.39;29158273.05;18599691.0;200000.0;0.0;100000.0;200000.0;;2796447.67;;;;;;10358582.05;20520266.52;14614159.29;9920426.63;4632679.08;;-12316683.65;-337032.44;-2296604.0
C_944;1;GmbH;76307;71122;2008;;GKV;2994630.04;4726044.29;969257.88;146548.92;1439.31;4792.27;3352.96;147988.23;147988.23;95665.37;7595680.29;663355.9;9151.21;0.0;9760.86;9151.21;;304779.32;;;;;;451412.89;7538666.49;443407.38;109253.96;;;-7714.65;-30437.24;-5981.4
C_088;0;GmbH;78315;68320;1966;;GKV;1614087.71;1614087.71;2018034.36;-1356598.78;1799128.88;611475.04;538842.16;442530.1;442530.1;288761.25;34573641.53;7008671.21;6937523.11;1974068.67;4118311.73;6937523.11;1974068.67;53683.37;;;;;;18653378.54;13170759.29;540901.6;26943.49;2077.75;;-1408834.4;53259.81;-1642636.13
C_763;0;GmbH;68165;93100;2000;45.0;GKV;7264631.15;7145754.36;3692154.12;1702210.79;-562972.04;37185.93;600157.97;1139238.75;1139238.75;941489.76;52754324.9;4619821.67;2590821.08;21458902.67;507067.42;2165803.01;20919692.09;184976.23;355.0;;;;;24084779.48;12931729.69;8095016.84;7576853.03;30145.05;;1235534.7;-50470.14;-3567360.3
C_833;0;GmbH;76703;26512;1947;404.0;GKV;1945280.75;1930460.75;836866.41;162363.09;-43007.49;138.77;43151.78;119355.6;119355.6;95404.3;1322107.71;718055.44;330740.6;0.0;132366.76;;;285706.52;;;;;;260811.67;1244426.29;509040.05;20131.46;;;42476.35;-26039.94;-49523.17
C_190;0;GmbH;75417;22290;1994;249.0;GKV;2465425.78;2402125.78;784611.23;277189.84;-2558.57;2.46;2561.03;274631.27;274473.56;218678.56;769270.91;637619.27;25000.0;0.0;;;;514693.83;;;;;;106651.64;742288.07;732604.43;97590.1;;;229900.2;-7458.35;-140146.54
C_420;0;GmbH;78604;27120;1979;;GKV;837091.21;837091.21;848913.42;-25969.79;1828.53;2118.53;290.0;-24141.26;-24141.26;-27495.41;184445.8;176548.46;7863.67;0.0;;;;106944.59;;;;;;33.67;144716.3;112515.01;67968.59;;;22061.63;-10701.81;835.24
C_248;0;GmbH;78628;70109;1998;;GKV;67888574.28;67191035.38;18967176.53;2633050.33;-11045.72;71410.39;265581.32;2622004.61;2622004.61;5.53e-10;25296199.4;8851792.48;3329000.0;744307.0;4659879.1;3329000.0;592000.0;2004953.5;;;;;;12368669.92;16176234.33;5229873.19;1286507.64;;;1926480.12;-1361196.42;-472813.7
C_250;0;GmbH;66763;43220;1966;92.0;GKV;3003288.15;2836142.98;1361972.04;-65666.07;-6710.88;;6710.88;-72376.95;-72376.95;-3.06e-10;1587398.97;282246.14;0.0;0.0;125358.78;;;67480.99;;;;;;1305152.83;922271.06;143464.65;1784.81;;;72620.42;-105920.88;12210.68
C_002;0;GmbH;66793;49410;1993;4.0;GKV;632383.09;632383.09;632448.8;15083.51;;;;15083.51;15083.51;15083.96;91662.99;1536.45;0.0;0.0;;;;;;;;;;90126.54;90753.83;55127.38;55127.38;;;-33650.24;-1136.45;-35609.11
C_145;0;GmbH;66606;47710;2001;;GKV;4210110.81;3640918.97;1798970.49;180926.99;-1775.59;1346.0;3121.59;179151.4;179151.4;117883.52;661984.69;1212734.49;26381.23;0.0;;26381.23;;232383.07;;;;;;158150.9;580255.52;530145.88;152641.96;372730.09;;114766.07;-48288.94;13849.27
C_116;0;GmbH;60388;41201;2006;10.0;GKV;258140.36;258140.36;162371.69;81047.19;-33417.88;11365.65;44783.53;47629.31;47629.31;38507.97;1408768.24;1376176.46;0.0;0.0;;;;;;;;;;32591.78;511588.8;500036.96;461307.88;;;87740.02;-109966.15;224567.48
C_627;0;GmbH;66287;77320;2007;;GKV;8729235.22;8729235.22;7144400.87;283512.3;-17808.05;734.82;18542.87;265704.25;265704.25;128374.6;2635720.12;1930036.1;117179.0;0.0;31252.0;;;410756.61;;;;;;588505.02;1679420.81;1886384.3;480869.19;;;439972.42;-197116.3;-59087.01
C_570;0;GmbH;66359;35220;2007;;GKV;659409.74;659409.74;673675.5;-56728.55;-13257.58;;13257.58;-69986.13;-69986.13;-66125.5;524239.89;188678.52;80016.0;146646.0;20004.0;80016.0;146646.0;11315.71;;;;;;108899.37;74236.89;77583.89;33741.57;18309.24;;-29894.65;-22428.26;39579.78
C_885;0;GmbH;72622;20140;1976;133.0;GKV;616375.14;616375.14;638793.02;138588.91;-7196.16;18.91;7215.07;131392.75;124334.05;83922.7;561440.0;151303.5;0.0;370000.0;;;370000.0;;;;;;;40136.5;169642.56;161102.88;41415.09;;;-305723.87;-26917.68;350000.0
C_654;0;GmbH;71397;43330;1984;27.0;GKV;442728.21;442728.21;278345.13;67902.16;-2800.25;21.3;2821.55;65101.91;65101.91;57703.91;96468.66;87008.66;9460.0;0.0;6320.0;9460.0;;4787.98;;;;;;0.0;82376.66;43927.58;12648.91;30166.42;;60527.94;-8127.73;-31302.07
C_017;0;GmbH;70174;26111;2004;;GKV;8912397.43;8912397.43;6265268.03;-155607.51;2991206.6;890.29;1084281.97;2835599.09;2535100.69;2461506.81;76474513.19;26223738.46;33550000.0;65287.0;3093941.29;33550000.0;;495448.27;;;;;;16635487.73;18188012.68;18280374.68;8960.44;2873.79;;1490700.31;1907011.8;-3684781.41
C_630;0;GmbH & Co. KG;71636;35230;2005;13.0;GKV;6169062.78;6169062.78;3149639.26;127831.59;-44487.18;128852.91;173340.09;83344.41;83445.1;44487.47;4335030.65;1737016.94;823355.03;0.0;1059817.93;;;531900.65;;;;;;1774658.68;2793177.54;597624.66;89508.03;;;168240.51;-295283.02;-38054.25
C_860;0;GmbH & Co. KG;89520;24200;1948;122.0;GKV;3589997.08;3589997.08;800482.79;25531.75;-19992.65;2371.89;22364.54;5539.1;5539.1;2334.67;1016154.7;887795.88;71000.0;0.0;110253.93;71000.0;;354275.16;;;;;;57358.82;882797.2;479255.46;25549.56;;;-286801.47;-11514.85;284115.36
C_721;0;GmbH;73433;35100;1995;276.0;GKV;24723090.84;24902444.12;10814204.6;3376055.58;-1336792.66;30541.36;1367334.02;2039262.92;2039262.92;1007896.3;111979585.5;12896868.31;11966698.92;42620806.58;3225134.47;11965678.44;36107187.48;1093835.34;;;;;;44495211.7;12043179.75;4784065.16;4377107.48;731.64;;5347623.67;-4879500.27;1095595.34
C_360;0;GmbH;63776;27120;1978;267.0;GKV;27199141.23;27199141.23;17256285.94;-9962428.48;-1809134.91;109.1;1845664.82;-11771563.39;-11771563.39;9.31e-10;45321741.95;14648618.16;0.0;17965593.4;;;;2319264.71;;;;;;8313603.61;20952650.89;3680875.64;2375223.96;;;-4761727.76;-6862461.4;11854769.64
C_893;0;GmbH & Co. KG;63762;66190;1999;;GKV;157528.69;157528.69;139985.99;37691.51;-2703.79;;2703.79;34987.72;34987.72;32894.72;75325.35;63024.92;0.0;0.0;;;;;;;;;;12300.43;73873.35;19569.61;14255.07;;;40179.07;0.0;-21732.76
C_106;0;GmbH;63741;43999;2010;36.0;GKV;86233.36;86233.36;1800796.33;195223.63;-9365.07;15.84;9380.91;185858.56;185858.56;185689.56;539414.55;281772.92;0.0;0.0;;;;49940.2;;;;;;257641.63;440362.85;435251.13;354662.81;35585.0;;116149.6;-92002.16;-5674.85
C_756;0;GmbH;63920;22190;1986;116.0;GKV;1578472.14;1578079.74;897263.8;159068.71;-1060.05;;1060.05;158008.66;157649.52;137620.52;451673.4;167558.39;0.0;0.0;;;;34625.81;;;;;;284115.01;328160.13;260958.96;210937.87;;;307389.46;-8091.46;-169066.99
C_844;0;GmbH;95100;14200;1950;133.0;GKV;37467696.25;37539140.3;17758654.98;2025871.67;-516457.12;51.14;516508.26;1509414.55;1509414.55;1167593.08;12828241.09;9033635.74;1178513.46;903256.6;911310.42;1178513.46;166791.6;2009038.17;;;;;;1712834.29;9356968.66;2024436.35;455205.68;;;693996.02;-639587.66;-977352.6
C_041;0;GmbH;95686;2400;2007;11.0;GKV;7504467.36;7483841.23;1443166.43;-78263.24;-97886.8;;89445.5;-176150.04;-176150.04;-184038.71;4282269.54;4025277.18;91000.0;65603.05;2954315.97;91000.0;65603.05;638406.09;;;;;;203359.56;4081283.42;249244.43;109064.17;;;56935.21;2504.42;-128445.03
C_706;0;GmbH;96237;17120;1971;735.0;GKV;30430989.81;30430989.81;8750395.79;619640.39;-64820.6;7714.58;72535.18;554819.79;554819.79;4.51e-10;8519499.9;6596327.12;500000.0;625000.0;294203.65;500000.0;625000.0;3479164.82;;;;;;798172.78;4599720.46;3720979.95;1415184.81;1401356.06;;4102081.86;-2551967.74;-447676.61
C_219;0;GmbH;95030;46320;1991;229.0;GKV;10214430.12;10025668.91;4410748.35;368257.98;-83390.72;48.0;83492.72;284867.26;284867.26;229903.23;2639761.37;2486373.8;0.0;0.0;;;;;;;;;;153387.57;2310147.28;1403346.29;9576.79;1370927.5;;494628.94;-132980.11;-658743.27
C_942;0;GmbH;8538;68101;1999;;GKV;24074037.08;23890806.3;16462694.26;1839732.0;-11979.73;6430.37;18410.1;1827752.27;1827752.27;1440924.27;7094415.25;4613614.73;0.0;0.0;119607.37;;;494365.15;;;;;;2480800.52;6837556.84;3388770.04;2393972.39;915094.77;;1005161.15;-71891.65;-988882.24
C_796;0;GmbH;95030;46462;2004;;GKV;840852.62;840852.62;848658.89;180138.16;-5227.06;1236.79;6463.85;174911.1;174911.1;155614.04;360571.78;292102.67;34169.11;0.0;14088.39;34169.11;;11778.01;;;;;;26000.0;301292.78;248628.56;129955.17;;;210728.18;-32593.89;-110477.67
C_852;0;GmbH;95615;96090;2009;;GKV;246219539.5;246219539.5;8547652.08;-102504.57;740811.8;122127.22;180777.4;638307.23;631737.23;388357.94;30578551.06;21078138.91;1793000.0;132249.3;982657.92;1793000.0;;2401069.8;;;;;;7165979.85;23206635.26;10791900.85;126222.13;;;1652213.81;-1128369.02;-567728.42
C_354;0;Einzelfirma;95119;25100;2010;;GKV;2565763.93;2656737.78;1014152.89;19042.01;-11292.97;1165.48;12458.45;7749.04;7749.04;3908.31;732028.76;426901.59;164290.92;16185.43;27200.0;164290.92;16185.43;44073.96;;;;;;124650.82;502434.98;243758.4;82245.62;124902.41;;46112.27;-218252.88;158018.52
C_019;0;AG;88175;25993;1886;451.0;GKV;65411310.23;66282361.57;25024226.28;4911342.65;-1018858.67;144935.79;1191837.93;3892483.98;3870816.83;2844909.78;63964189.36;24279975.61;5994780.57;14860375.38;1595437.72;4610416.57;11314286.77;4631733.14;;;;;;16477746.47;20296832.06;17551880.88;8815486.17;6558476.19;;9335874.07;-5023198.53;4423381.99
C_799;0;GmbH;80807;18120;1862;;GKV;1560009.86;4462165.86;1737088.36;119781.08;-47079.11;3381.16;50460.27;72701.97;72701.97;45380.53;1873004.59;3235267.78;480714.06;0.0;204238.69;;;367457.25;;;;;;391298.91;1780853.4;507526.4;13989.13;;;-115009.3;-65333.09;270731.36
C_026;0;GmbH;80807;88101;1990;50.0;GKV;1557684.49;1557684.49;424254.38;125757.8;27912.02;;;153669.82;153669.82;0.0;482123.43;366925.74;0.0;0.0;;;;;;;;;;115197.69;482123.43;165070.43;165070.43;;;25155.31;0.0;-130569.82
C_120;0;GmbH;80807;46430;1978;115.0;GKV;40349201.72;40671668.01;26163743.16;4247144.16;38519.6;42953.52;42200.07;4285663.76;4285663.76;2999186.44;25227747.79;7128075.9;675040.0;707770.0;98440.0;675040.0;707770.0;300100.05;;;;;;18384290.89;16218467.17;11481625.45;7048423.1;2986623.26;58000.0;2831670.58;-2961637.75;-289326.61
C_137;0;GmbH & Co. KG;81669;59203;1998;;GKV;199830617.2;199965617.2;171627227.9;3156776.73;446342.14;531083.19;213433.25;3603118.87;3603118.87;2846270.99;193662963.7;33488925.19;0.0;49232061.84;;;;;;;;;;56164698.22;83255736.26;42359823.9;42294295.41;;;87888251.24;-77722813.0;26576866.89
C_871;0;AG;81667;70220;1997;;GKV;20191516.36;20191516.36;20104082.03;1025392.92;-727576.79;;642576.79;297816.13;297816.13;296739.18;24945212.97;3107714.95;2007646.14;13281693.04;774253.33;2007646.14;12281693.04;480089.33;;;;;;2984030.84;2912864.17;2816772.12;1914439.62;890343.93;;1600128.88;-168536.22;-592450.98
C_331;0;GmbH;80634;56101;2006;;GKV;6028989.17;6388410.71;1748829.85;161119.1;-12768.88;395.11;13163.99;148350.22;148350.22;101362.13;6395616.14;6098886.66;0.0;0.0;;;;432995.54;;;;;;296729.48;6368270.64;446542.7;60457.47;;;79284.39;-19425.76;-44201.65
C_582;0;GmbH & Co. KG;80538;70101;2006;88.0;GKV;59812033.32;59812033.32;6761206.35;545095.67;-78747.45;323.79;79071.24;466348.22;466348.22;346684.64;14938709.57;13341219.04;250000.0;0.0;10114475.3;250000.0;;717918.19;;;;;;1320529.33;14336510.56;2484316.58;397940.95;;;-1720167.57;-185915.88;-316992.53
C_642;0;GmbH;81243;88990;2008;277.0;GKV;517482.44;517482.44;228377.07;91105.27;-14164.12;;14164.12;76941.15;76941.15;67051.15;232967.31;161172.1;71795.21;0.0;135740.88;;;7264.54;;;;;;;15168.89;11341.71;1309.76;;;77612.25;-594.71;7531.27
C_538;0;GmbH;91593;23610;1996;13.0;GKV;28152196.27;23331847.63;1485305.27;1026997.82;-637773.45;115416.68;753190.13;389224.37;-192172.43;-433873.66;23082038.18;11699216.04;10907350.99;0.0;7465000.0;10907350.99;;3092724.89;;;;;;475471.15;22871241.92;10301750.02;8587608.26;;;1260928.27;-212135.27;-3648113.43
C_453;1;GmbH;90429;43330;1998;;GKV;2067950.21;2080932.61;857592.62;90968.89;-5624.94;900.3;6525.24;85343.95;85343.95;77961.11;323898.96;229245.44;41022.52;0.0;52143.16;;;51797.2;;;;;;50000.0;237164.96;82625.03;1444.05;;;92026.86;-11548.0;-159178.46
C_916;0;GmbH;90763;25620;2004;;GKV;2569726.87;2569726.87;356076.53;13361.53;-779.1;366.99;1146.09;12582.43;12582.43;7309.38;280056.4;223472.41;2372.33;17826.71;10441.98;2372.33;17826.71;111494.85;;;;;;36384.95;225208.25;197622.4;19077.91;154803.59;;-11468.32;-51094.08;16572.88
C_776;0;AG;91747;62019;1998;;GKV;903436.83;882955.34;827305.84;80478.96;124.09;124.09;;80603.05;80603.05;51909.13;409198.67;207241.77;0.0;0.0;;;;57060.57;;;;;;201956.9;368618.68;358954.54;309718.85;;;297327.79;-13527.64;1.46e-10
C_479;0;GmbH;88299;10500;1940;187.0;GKV;332502.33;332502.33;120548.23;-6063.07;;;;-6063.07;-6063.07;-1.09e-11;98853.68;85202.79;0.0;0.0;;;;1034.52;;;;;;13650.89;98853.68;93310.42;61947.9;26625.15;;-30975.92;0.0;64105.16
C_494;0;GmbH & Co. KG;88299;25120;1939;268.0;GKV;77822.29;78471.15;70836.15;4733.47;-2639.84;;2639.84;2093.63;2093.63;1741.91;102792.97;53562.96;49230.01;0.0;20007.24;;;3858.75;;;;;;0.0;63619.73;12128.34;2514.03;7424.24;;-23518.46;-194.11;16452.78
C_795;0;GmbH & Co. KG;88212;68200;1878;;GKV;1133900.93;1133900.93;1136051.15;224154.19;;;;224154.19;224154.19;195442.19;241655.94;241155.94;0.0;0.0;;;;;;;;;;500.0;241649.94;231508.42;167246.82;;;106431.28;0.0;25947.52
C_639;0;GmbH;93098;41201;1948;442.0;GKV;201566328.3;201566328.3;5950050.96;669511.58;-16393.54;16723.65;33355.83;653118.04;653118.04;433800.72;20425092.38;18110646.54;133316.4;224064.83;54974.13;133316.4;224064.83;17315875.32;;;;;;2139022.24;16863309.55;15464580.96;3711984.59;10207868.38;;2967501.68;-673403.37;37093.29
C_595;0;GmbH;94327;22290;1984;384.0;GKV;4318500.0;4318500.0;3779234.98;101664.55;-73018.23;;73018.23;28646.32;-19598.56;-20217.56;6606401.48;4490835.14;0.0;248574.0;;;;;;;;;;1112956.06;409393.34;289178.58;150427.17;;;1066826.08;-75648.86;-3065526.05
C_746;0;GmbH;93413;86101;2006;643.0;GKV;2800930.91;5886658.49;2170464.74;-24438.4;-6232.9;225.85;6458.75;-30671.3;-30515.78;-29433.22;7875712.37;1066972.12;0.0;174507.17;;;174507.17;813532.33;;;;;;122459.53;7509156.84;378512.56;295966.81;;;444702.0;-204092.09;-68095.22
C_505;0;GmbH;84478;68320;1994;;GKV;8338726.7;8226307.7;4641859.7;293413.26;-83816.54;;83816.54;209596.72;209596.72;141390.57;2411945.53;1755072.58;116479.68;0.0;127268.63;116479.68;;;;;;;;540393.27;1570712.95;293885.53;319.99;69163.01;;119709.4;-100115.82;180201.76
C_482;1;GmbH;83607;49310;2000;116.0;GKV;1110047.88;1203407.66;589552.02;42448.65;-12364.01;;12364.01;30084.64;30084.64;20646.24;850983.14;560849.36;219293.49;0.0;23073.67;;;70319.01;;;;;;70840.29;623541.14;110494.57;2338.17;;;-90479.65;-38619.78;146879.45
C_751;0;GmbH;83059;52291;2009;;GKV;74343.25;114220.44;129649.51;-19243.23;-6688.3;;6688.3;-25931.53;-25931.53;-28477.0;247149.57;156560.77;0.0;0.0;;;;;;;;;;90588.8;244501.97;168.28;97.03;;;-105367.97;-1306.01;81280.14
C_175;0;GmbH & Co. KG;89073;45100;1963;67.0;GKV;3177025.65;3004355.65;498039.37;102307.98;-8552.91;6558.02;15110.93;93755.07;93755.07;45687.37;553452.66;506765.29;0.0;0.0;;;;;;;;;;46687.37;502820.43;133501.43;4996.1;9779.45;;-79823.37;60770.08;-136375.98
C_210;0;GmbH;88416;27510;1970;1819.0;GKV;3744824.47;3744824.47;2856719.31;335954.84;-30263.91;90.09;30507.39;305690.93;308523.66;293428.05;939286.25;767940.48;144981.92;0.0;178778.16;;;280633.17;;;;;;26363.85;468978.83;452314.09;389.04;;;315427.33;-564.67;-131588.91
C_975;0;GmbH;88416;71200;1999;;GKV;12397635.7;12384461.7;6863123.77;472617.32;-197117.93;75.0;206170.43;275499.39;271441.39;-1.41e-09;6704955.79;2794899.96;2629066.83;1020989.0;819795.68;1762539.21;;478765.29;;;;;;260000.0;2942356.46;1510216.49;29.96;;;1348723.98;-404558.02;-771454.31
C_040;0;GmbH;82346;10510;1998;175.0;GKV;65671951.84;61115805.84;20252893.08;2503049.47;36617.72;24198.77;111662.99;2539667.19;2539667.19;1694624.28;22991577.99;9725473.3;680159.24;1165154.0;150000.0;437500.0;;3855514.33;242659.24;100.0;;;;11420791.45;19698728.36;11152349.72;5682886.3;;;143502.04;-525547.73;-285000.0
C_245;0;AG;82319;62090;1999;64.0;GKV;14448156.24;14423771.76;9266692.62;1257159.88;-255080.99;14908.48;370389.47;1002078.89;984214.9;-45419.5;15218770.08;4630753.67;753600.0;1230271.0;292357.09;753600.0;;944145.32;;;;;;8604145.41;5844527.59;2409895.43;1048243.49;;;534151.54;-238250.22;559021.2
C_907;0;KG;82538;28290;2009;;GKV;16716437.29;17415878.32;12545978.74;577976.82;-52182.33;14309.47;66531.8;525794.49;525794.49;420281.16;8947086.32;2502055.23;0.0;1071718.26;;;;502307.68;;;;;;5373312.83;7971720.66;4436651.32;2188871.77;2009233.5;;1692410.17;-145466.57;-834966.0
C_159;1;GmbH;97359;14132;1978;330.0;GKV;6895841.76;6380094.85;4393323.2;-449820.13;-366842.66;65.75;366908.41;-816662.79;-816662.79;-837034.13;9617470.65;5132893.03;1318817.25;168325.0;442184.75;;;1107320.99;;;;;;-4.66e-10;4884531.74;1453744.68;97606.57;;;331024.65;104547.57;210076.25
C_831;0;GmbH;96126;28410;1993;316.0;GKV;769903.13;771583.8;624412.05;50639.17;-15765.35;7555.53;23320.88;34873.82;34873.82;33558.04;390376.5;328878.81;61497.69;0.0;73619.7;;;11804.67;;;;;;7.28e-12;300068.55;70388.17;2808.95;30765.43;;22452.46;-29355.93;18199.33
C_206;0;GmbH;97346;8110;1996;126.0;GKV;17418561.19;17657840.52;7615439.12;1405859.24;-38500.0;5983.21;98795.67;1367359.24;1367359.24;1028918.93;17539052.22;6808726.48;164296.29;1174957.0;117000.0;164296.29;;1525645.63;;;;;;9772667.38;6886645.46;5529722.36;5189407.13;270179.26;;7589141.59;-1162858.75;-3303116.16
C_254;1;GmbH;97289;46736;1999;;GKV;293323.27;268250.27;181858.11;21629.7;-5975.43;114.69;6090.12;15654.27;15654.27;13622.97;243175.2;147297.99;83877.21;0.0;10380.58;;;53987.69;;;;;;;50167.4;44266.89;1237.31;;;87697.97;-47450.25;-10667.34
C_362;0;Genossenschaft;82024;46389;1923;243.0;GKV;212330.91;212330.91;46346.81;6670.62;-15901.33;0.66;15901.99;-9230.71;-9230.71;-9230.71;434841.16;213591.16;221250.0;0.0;;;;9276.61;;;;;;-5.82e-11;64485.82;57919.83;1463.65;;;150716.76;3.64e-12;-154267.36
C_816;0;GmbH;85774;43210;1902;;GKV;963580.48;963580.48;954080.08;102104.96;2278.45;2696.27;417.82;104383.41;104383.41;70527.4;1679413.01;189387.72;0.0;0.0;;;;1433.95;;;;;;1490025.29;1678895.36;1654349.1;1589626.38;;;63689.53;1.0;-2.33e-10
C_286;0;GmbH;81371;46310;1984;;UKV;113344006.2;;;16823331.01;428609.91;738502.41;309892.5;17251940.92;17965318.93;12973323.66;90757191.26;16375499.4;0.0;7011841.48;;;;2032709.03;;;;;;67369850.38;86523569.12;86593117.61;39.61;12965476.19;;-3702708.76;3702639.41;-1.49e-08
C_095;0;GmbH & Co. KG;85757;68320;1967;;GKV;3421259.8;3421259.8;340206.25;-1094.26;430845.68;38624.3;28236.05;429751.42;429751.42;341910.23;9570523.64;1850337.11;166660.42;1071952.18;;;;661595.75;;;;;;6481573.93;5701605.14;3893505.56;495756.68;;;524221.35;-865973.24;-35045.81
C_072;0;GmbH;85221;46742;1993;32.0;GKV;38793697.41;38793697.41;22545977.38;5186064.59;23310.98;37149.98;13839.0;5209375.57;5209375.57;4222032.36;30029796.12;27029796.12;0.0;0.0;;;;495574.62;;;;;;3000000.0;25951652.27;23495355.41;23054618.88;94349.48;;9324705.4;-1004325.23;-9107.36
C_554;0;GmbH & Co. KG;85221;46693;1939;203.0;GKV;3597767.14;3591066.51;1955833.62;676893.32;-358333.97;172.28;358781.25;318559.35;318559.35;219532.68;17163322.56;2188265.18;1957665.06;8310681.2;839564.43;1919014.01;7682606.47;261639.4;;;;;;4706711.12;1205942.91;336356.59;284269.92;13379.45;;926912.54;-523925.21;-545131.05
C_855;0;GmbH;82178;26100;1993;;GKV;633378.41;633378.41;630620.28;86225.39;-2802.52;123.11;2925.63;83422.87;74668.64;71849.14;208260.21;139340.49;0.0;0.0;;;;;;;;;;68919.72;158327.89;81332.39;37342.26;;;100853.44;-12985.2;-33562.99
